trade_date,code,close,low,high,volume,amount,vwap,ratio,matched_factor,matched_after,matched_before
1992-10-20,600653.SH,312.0,300.0,331.0,279800.0,8725000.0,31.182988,0.099945,0.1,1992-04-01,1992-12-01
1992-10-20,600654.SH,87.75,80.6,93.9,557600.0,4930000.0,8.841463,0.100757,0.1,1992-06-01,1992-12-01
1992-10-21,000017.SZ,19.75,19.45,20.6,28600.0,2859000.0,99.965035,5.061521,5.0,1992-04-01,1993-05-01
1992-10-21,600601.SH,85.75,84.5,90.5,403100.0,3495000.0,8.670305,0.101111,0.1,1991-07-01,1992-12-01
1992-10-21,600602.SH,732.5,716.5,765.0,1326300.0,9796000.0,7.385961,0.010083,0.01,1991-01-03,1992-12-01
1992-10-21,600603.SH,249.78,244.0,254.1,342500.0,8574000.0,25.033577,0.100223,0.1,1992-05-08,1992-12-01
1992-10-21,600604.SH,120.75,115.5,124.45,654900.0,7970000.0,12.169797,0.100785,0.1,1992-05-11,1992-12-01
1992-10-21,600605.SH,77.2,75.1,82.0,271600.0,2143000.0,7.89028,0.102206,0.1,1992-05-13,1992-12-01
1992-10-21,600606.SH,81.0,78.75,84.0,256600.0,2085000.0,8.125487,0.100315,0.1,1992-05-21,1992-12-01
1992-10-21,600608.SH,98.25,96.45,104.0,411100.0,4077000.0,9.917295,0.100939,0.1,1992-05-21,1992-12-01
1992-10-21,600651.SH,245.63,236.5,255.0,193000.0,4768000.0,24.704663,0.100577,0.1,1991-09-02,1992-12-01
1992-10-21,600653.SH,299.6,296.5,307.55,395700.0,11893000.0,30.055598,0.100319,0.1,1992-04-01,1992-12-01
1992-10-21,600654.SH,82.3,80.5,88.0,622200.0,5159000.0,8.291546,0.100748,0.1,1992-06-01,1992-12-01
1992-10-22,000017.SZ,19.15,18.35,19.6,56700.0,5431000.0,95.784832,5.001819,5.0,1992-04-01,1993-05-01
1992-10-22,600601.SH,75.25,75.05,86.5,646500.0,5060000.0,7.826759,0.10401,0.1,1991-07-01,1992-12-01
1992-10-22,600602.SH,669.0,657.5,715.0,2502400.0,17107000.0,6.836237,0.010219,0.01,1991-01-03,1992-12-01
1992-10-22,600603.SH,234.98,231.5,247.6,461800.0,11039000.0,23.904288,0.101729,0.1,1992-05-08,1992-12-01
1992-10-22,600604.SH,115.25,113.0,120.0,980800.0,11398000.0,11.621126,0.100834,0.1,1992-05-11,1992-12-01
1992-10-22,600605.SH,70.25,69.0,75.4,571800.0,4095000.0,7.161595,0.101944,0.1,1992-05-13,1992-12-01
1992-10-22,600606.SH,70.75,65.0,81.75,242500.0,1776000.0,7.323711,0.103515,0.1,1992-05-21,1992-12-01
1992-10-22,600608.SH,88.0,84.6,98.75,513800.0,4603000.0,8.958739,0.101804,0.1,1992-05-21,1992-12-01
1992-10-22,600651.SH,234.75,230.5,243.4,283300.0,6672000.0,23.551006,0.100324,0.1,1991-09-02,1992-12-01
1992-10-22,600653.SH,274.25,271.4,300.05,680600.0,19167000.0,28.161916,0.102687,0.1,1992-04-01,1992-12-01
1992-10-22,600654.SH,78.65,76.8,85.0,1210900.0,9657000.0,7.97506,0.101399,0.1,1992-06-01,1992-12-01
1992-10-23,000017.SZ,18.35,18.3,19.05,66400.0,6197000.0,93.328313,5.086012,5.0,1992-04-01,1993-05-01
1992-10-23,600601.SH,79.55,72.5,89.0,565700.0,4467000.0,7.896412,0.099264,0.1,1991-07-01,1992-12-01
1992-10-23,600602.SH,679.5,637.5,731.0,1670000.0,11241000.0,6.731138,0.009906,0.01,1991-01-03,1992-12-01
1992-10-23,600603.SH,244.0,230.0,250.0,308000.0,7403000.0,24.035714,0.098507,0.1,1992-05-08,1992-12-01
1992-10-23,600604.SH,119.55,110.05,125.0,585700.0,6821000.0,11.645894,0.097414,0.1,1992-05-11,1992-12-01
1992-10-23,600605.SH,73.75,66.65,77.9,417300.0,3024000.0,7.246585,0.098259,0.1,1992-05-13,1992-12-01
1992-10-23,600606.SH,74.55,66.45,82.75,264700.0,1954000.0,7.381942,0.09902,0.1,1992-05-21,1992-12-01
1992-10-23,600608.SH,91.05,77.5,100.0,314800.0,2824000.0,8.970775,0.098526,0.1,1992-05-21,1992-12-01
1992-10-23,600651.SH,242.5,222.75,445.25,162700.0,3939000.0,24.210203,0.099836,0.1,1991-09-02,1992-12-01
1992-10-23,600653.SH,281.0,264.0,291.5,516400.0,14498000.0,28.075136,0.099912,0.1,1992-04-01,1992-12-01
1992-10-23,600654.SH,82.0,75.47,89.0,874700.0,7146000.0,8.169658,0.09963,0.1,1992-06-01,1992-12-01
1992-10-26,000017.SZ,16.5,15.2,18.2,66000.0,5348000.0,81.030303,4.910927,5.0,1992-04-01,1993-05-01
1992-10-26,600601.SH,70.75,68.45,79.75,528800.0,3916000.0,7.405446,0.104671,0.1,1991-07-01,1992-12-01
1992-10-26,600602.SH,590.0,465.0,699.0,1920400.0,12059000.0,6.279421,0.010643,0.01,1991-01-03,1992-12-01
1992-10-26,600603.SH,210.03,210.03,245.05,375400.0,8408000.0,22.397443,0.106639,0.1,1992-05-08,1992-12-01
1992-10-26,600604.SH,107.4,104.5,119.25,743300.0,8323000.0,11.197363,0.104259,0.1,1992-05-11,1992-12-01
1992-10-26,600605.SH,66.0,64.8,74.22,576700.0,3979000.0,6.899601,0.104539,0.1,1992-05-13,1992-12-01
1992-10-26,600606.SH,68.0,66.5,75.05,424500.0,2981000.0,7.022379,0.10327,0.1,1992-05-21,1992-12-01
1992-10-26,600608.SH,81.45,76.25,91.75,503300.0,4263000.0,8.470097,0.103991,0.1,1992-05-21,1992-12-01
1992-10-26,600651.SH,215.2,213.55,241.4,286400.0,6579000.0,22.971369,0.106744,0.1,1991-09-02,1992-12-01
1992-10-26,600653.SH,251.0,250.01,283.5,553300.0,14664000.0,26.502801,0.105589,0.1,1992-04-01,1992-12-01
1992-10-26,600654.SH,74.5,72.8,84.5,1091800.0,8528000.0,7.810954,0.104845,0.1,1992-06-01,1992-12-01
1992-10-27,000017.SZ,15.9,15.6,17.0,88700.0,7169000.0,80.822999,5.083207,5.0,1992-04-01,1993-05-01
1992-10-27,600601.SH,65.0,62.8,72.5,947800.0,6171000.0,6.510867,0.100167,0.1,1991-07-01,1992-12-01
1992-10-27,600602.SH,480.53,477.5,578.0,2104800.0,10919000.0,5.187666,0.010796,0.01,1991-01-03,1992-12-01
1992-10-27,600603.SH,176.5,174.5,200.0,601000.0,11030000.0,18.352745,0.103982,0.1,1992-05-08,1992-12-01
1992-10-27,600604.SH,90.8,90.5,107.0,1279600.0,12387000.0,9.680369,0.106612,0.1,1992-05-11,1992-12-01
1992-10-27,600605.SH,59.35,57.48,65.0,579100.0,3455000.0,5.966154,0.100525,0.1,1992-05-13,1992-12-01
1992-10-27,600606.SH,59.25,57.0,69.95,332000.0,1998000.0,6.018072,0.101571,0.1,1992-05-21,1992-12-01
1992-10-27,600608.SH,71.15,67.75,75.0,626000.0,4438000.0,7.089457,0.099641,0.1,1992-05-21,1992-12-01
1992-10-27,600651.SH,184.8,181.5,210.5,297800.0,5671000.0,19.042982,0.103046,0.1,1991-09-02,1992-12-01
1992-10-27,600653.SH,218.0,214.08,246.0,748400.0,16566000.0,22.135222,0.101538,0.1,1992-04-01,1992-12-01
1992-10-27,600654.SH,68.6,65.55,73.75,1091600.0,7589000.0,6.95218,0.101344,0.1,1992-06-01,1992-12-01
1992-10-28,000017.SZ,16.25,15.6,16.5,79600.0,6391000.0,80.288945,4.940858,5.0,1992-04-01,1993-05-01
1992-10-28,600601.SH,65.0,62.75,70.0,524900.0,3490000.0,6.648886,0.102291,0.1,1991-07-01,1992-12-01
1992-10-28,600602.SH,500.0,468.0,529.5,1803300.0,8964000.0,4.970887,0.009942,0.01,1991-01-03,1992-12-01
1992-10-28,600603.SH,180.0,172.5,188.0,676200.0,12319000.0,18.217983,0.101211,0.1,1992-05-08,1992-12-01
1992-10-28,600604.SH,92.0,88.0,98.48,889900.0,8328000.0,9.358355,0.101721,0.1,1992-05-11,1992-12-01
1992-10-28,600605.SH,58.9,56.35,65.25,288200.0,1734000.0,6.016655,0.10215,0.1,1992-05-13,1992-12-01
1992-10-28,600606.SH,117.78,53.35,117.78,183900.0,1123000.0,6.10658,0.051847,0.1,1992-05-21,1992-12-01
1992-10-28,600608.SH,70.0,67.5,319.0,276400.0,1990000.0,7.199711,0.102853,0.1,1992-05-21,1992-12-01
1992-10-28,600651.SH,188.0,179.0,200.0,279500.0,5338000.0,19.09839,0.101587,0.1,1991-09-02,1992-12-01
1992-10-28,600653.SH,220.0,212.5,234.75,618500.0,13889000.0,22.455942,0.102072,0.1,1992-04-01,1992-12-01
1992-10-28,600654.SH,69.5,66.05,122.25,751500.0,5255000.0,6.992681,0.100614,0.1,1992-06-01,1992-12-01
1992-10-29,000017.SZ,17.45,16.0,17.5,64400.0,5304000.0,82.360248,4.719785,5.0,1992-04-01,1993-05-01
1992-10-29,600601.SH,68.4,64.03,284.1,419000.0,2816000.0,6.720764,0.098257,0.1,1991-07-01,1992-12-01
1992-10-29,600602.SH,520.0,488.5,527.5,1865200.0,9524000.0,5.106155,0.00982,0.01,1991-01-03,1992-12-01
1992-10-29,600603.SH,187.38,177.78,189.03,391500.0,7240000.0,18.492976,0.098692,0.1,1992-05-08,1992-12-01
1992-10-29,600604.SH,97.5,90.75,98.0,679400.0,6461000.0,9.509862,0.097537,0.1,1992-05-11,1992-12-01
1992-10-29,600605.SH,62.0,58.0,62.25,315100.0,1917000.0,6.083783,0.098126,0.1,1992-05-13,1992-12-01
1992-10-29,600606.SH,62.0,57.8,63.9,289300.0,1764000.0,6.097477,0.098346,0.1,1992-05-21,1992-12-01
1992-10-29,600608.SH,73.7,68.55,74.45,350800.0,2546000.0,7.257697,0.098476,0.1,1992-05-21,1992-12-01
1992-10-29,600651.SH,205.0,187.95,205.0,162400.0,3173000.0,19.538177,0.095308,0.1,1991-09-02,1992-12-01
1992-10-29,600653.SH,231.5,217.0,233.95,363900.0,8266000.0,22.715032,0.098121,0.1,1992-04-01,1992-12-01
1992-10-29,600654.SH,72.95,66.55,73.55,700800.0,5004000.0,7.140411,0.097881,0.1,1992-06-01,1992-12-01
1992-10-30,000017.SZ,18.1,17.5,18.5,111600.0,10053000.0,90.080645,4.976831,5.0,1992-04-01,1993-05-01
1992-10-30,600601.SH,70.9,68.6,72.55,651500.0,4563000.0,7.003837,0.098785,0.1,1991-07-01,1992-12-01
1992-10-30,600602.SH,552.5,492.5,559.5,2357900.0,12818000.0,5.436193,0.009839,0.01,1991-01-03,1992-12-01
1992-10-30,600603.SH,200.98,190.7,200.98,573100.0,11188000.0,19.521898,0.097134,0.1,1992-05-08,1992-12-01
1992-10-30,600604.SH,102.45,97.55,105.55,1187400.0,11968000.0,10.079165,0.098381,0.1,1992-05-11,1992-12-01
1992-10-30,600605.SH,64.55,62.7,66.0,533800.0,3427000.0,6.420007,0.099458,0.1,1992-05-13,1992-12-01
1992-10-30,600606.SH,65.35,62.1,66.78,459200.0,2956000.0,6.437282,0.098505,0.1,1992-05-21,1992-12-01
1992-10-30,600608.SH,77.75,73.0,78.5,481000.0,3665000.0,7.619543,0.098001,0.1,1992-05-21,1992-12-01
1992-10-30,600651.SH,224.5,213.6,225.5,257300.0,5625000.0,21.86164,0.097379,0.1,1991-09-02,1992-12-01
1992-10-30,600653.SH,248.0,232.05,248.4,451500.0,10862000.0,24.057586,0.097006,0.1,1992-04-01,1992-12-01
1992-10-30,600654.SH,74.9,72.6,75.75,888200.0,6612000.0,7.444269,0.099389,0.1,1992-06-01,1992-12-01
1992-11-02,000017.SZ,16.7,16.65,18.1,85400.0,7365000.0,86.241218,5.164145,5.0,1992-04-01,1993-05-01
1992-11-02,600601.SH,66.25,62.55,73.95,335200.0,2237000.0,6.673628,0.100734,0.1,1991-07-01,1992-12-01
1992-11-02,600602.SH,511.0,485.0,574.5,2366300.0,12178000.0,5.146431,0.010071,0.01,1991-01-03,1992-12-01
1992-11-02,600603.SH,183.75,179.53,207.9,477800.0,8948000.0,18.727501,0.101918,0.1,1992-05-08,1992-12-01
1992-11-02,600604.SH,95.0,92.0,104.75,658700.0,6376000.0,9.679672,0.101891,0.1,1992-05-11,1992-12-01
1992-11-02,600605.SH,59.0,57.15,63.53,297100.0,1759000.0,5.920565,0.100349,0.1,1992-05-13,1992-12-01
1992-11-02,600606.SH,60.0,57.0,66.25,221800.0,1335000.0,6.018936,0.100316,0.1,1992-05-21,1992-12-01
1992-11-02,600608.SH,71.0,67.75,79.7,270500.0,1922000.0,7.10536,0.100075,0.1,1992-05-21,1992-12-01
1992-11-02,600651.SH,207.25,197.5,228.9,307900.0,6332000.0,20.565119,0.099229,0.1,1991-09-02,1992-12-01
1992-11-02,600653.SH,227.75,218.5,252.5,381300.0,8735000.0,22.908471,0.100586,0.1,1992-04-01,1992-12-01
1992-11-02,600654.SH,69.13,65.5,75.47,474200.0,3312000.0,6.984395,0.101033,0.1,1992-06-01,1992-12-01
1992-11-03,000017.SZ,17.3,16.0,17.3,60900.0,5021000.0,82.446634,4.765701,5.0,1992-04-01,1993-05-01
1992-11-03,600601.SH,65.8,64.8,68.25,252400.0,1667000.0,6.604596,0.100374,0.1,1991-07-01,1992-12-01
1992-11-03,600602.SH,495.5,480.0,513.0,1723100.0,8586000.0,4.98288,0.010056,0.01,1991-01-03,1992-12-01
1992-11-03,600603.SH,182.3,174.0,188.65,377400.0,6907000.0,18.301537,0.100392,0.1,1992-05-08,1992-12-01
1992-11-03,600604.SH,92.9,78.05,97.1,980800.0,9145000.0,9.324021,0.100366,0.1,1992-05-11,1992-12-01
1992-11-03,600605.SH,58.6,55.0,63.85,188300.0,1105000.0,5.868295,0.100142,0.1,1992-05-13,1992-12-01
1992-11-03,600606.SH,59.3,57.05,62.25,140600.0,841000.0,5.981508,0.100869,0.1,1992-05-21,1992-12-01
1992-11-03,600608.SH,70.0,66.85,72.58,233200.0,1639000.0,7.028302,0.100404,0.1,1992-05-21,1992-12-01
1992-11-03,600651.SH,204.6,198.75,210.0,158700.0,3250000.0,20.478891,0.100092,0.1,1991-09-02,1992-12-01
1992-11-03,600653.SH,226.35,216.5,231.0,168900.0,3807000.0,22.539964,0.09958,0.1,1992-04-01,1992-12-01
1992-11-03,600654.SH,68.6,66.8,70.82,524600.0,3598000.0,6.858559,0.099979,0.1,1992-06-01,1992-12-01
1992-11-04,000017.SZ,16.7,16.65,17.45,49100.0,4152000.0,84.562118,5.0636,5.0,1992-04-01,1993-05-01
1992-11-04,600601.SH,65.03,64.55,70.5,278000.0,1821000.0,6.55036,0.100728,0.1,1991-07-01,1992-12-01
1992-11-04,600602.SH,489.0,470.0,499.85,1634500.0,7974000.0,4.878556,0.009977,0.01,1991-01-03,1992-12-01
1992-11-04,600603.SH,179.63,177.0,184.0,225800.0,4075000.0,18.046944,0.100467,0.1,1992-05-08,1992-12-01
1992-11-04,600604.SH,91.0,77.7,93.5,599400.0,5475000.0,9.134134,0.100375,0.1,1992-05-11,1992-12-01
1992-11-04,600605.SH,56.83,55.45,59.2,214200.0,1224000.0,5.714286,0.100551,0.1,1992-05-13,1992-12-01
1992-11-04,600606.SH,58.4,56.55,70.8,125500.0,734000.0,5.848606,0.100147,0.1,1992-05-21,1992-12-01
1992-11-04,600608.SH,68.13,67.25,70.8,228500.0,1572000.0,6.87965,0.100978,0.1,1992-05-21,1992-12-01
1992-11-04,600651.SH,199.15,197.0,206.5,125900.0,2523000.0,20.039714,0.100626,0.1,1991-09-02,1992-12-01
1992-11-04,600653.SH,222.05,218.0,227.5,241200.0,5376000.0,22.288557,0.100376,0.1,1992-04-01,1992-12-01
1992-11-04,600654.SH,67.4,66.0,69.7,490700.0,3315000.0,6.755655,0.100232,0.1,1992-06-01,1992-12-01
1992-11-05,000017.SZ,16.55,16.4,17.0,28400.0,2367000.0,83.34507,5.035956,5.0,1992-04-01,1993-05-01
1992-11-05,600601.SH,64.8,63.75,66.1,272700.0,1768000.0,6.483315,0.100051,0.1,1991-07-01,1992-12-01
1992-11-05,600602.SH,485.0,474.55,489.0,1069600.0,5162000.0,4.826103,0.009951,0.01,1991-01-03,1992-12-01
1992-11-05,600603.SH,176.5,174.03,180.2,284100.0,5009000.0,17.631116,0.099893,0.1,1992-05-08,1992-12-01
1992-11-05,600604.SH,89.6,87.75,93.6,699200.0,6251000.0,8.940217,0.099779,0.1,1992-05-11,1992-12-01
1992-11-05,600605.SH,55.8,54.85,57.5,206000.0,1148000.0,5.572816,0.099871,0.1,1992-05-13,1992-12-01
1992-11-05,600606.SH,56.25,55.2,59.0,192500.0,1086000.0,5.641558,0.100294,0.1,1992-05-21,1992-12-01
1992-11-05,600608.SH,67.35,65.9,69.0,277400.0,1858000.0,6.697909,0.099449,0.1,1992-05-21,1992-12-01
1992-11-05,600651.SH,194.0,187.75,199.55,181300.0,3509000.0,19.354661,0.099766,0.1,1991-09-02,1992-12-01
1992-11-05,600653.SH,223.98,220.0,223.98,399200.0,8843000.0,22.151804,0.098901,0.1,1992-04-01,1992-12-01
1992-11-05,600654.SH,67.0,65.35,68.47,422800.0,2815000.0,6.657994,0.099373,0.1,1992-06-01,1992-12-01
1992-11-06,000017.SZ,16.2,16.1,16.5,32900.0,2687000.0,81.671733,5.041465,5.0,1992-04-01,1993-05-01
1992-11-06,600601.SH,64.0,63.9,66.05,208600.0,1349000.0,6.466922,0.101046,0.1,1991-07-01,1992-12-01
1992-11-06,600602.SH,489.5,483.1,497.0,806500.0,3945000.0,4.891507,0.009993,0.01,1991-01-03,1992-12-01
1992-11-06,600603.SH,175.3,174.5,178.25,241400.0,4251000.0,17.609776,0.100455,0.1,1992-05-08,1992-12-01
1992-11-06,600604.SH,88.55,88.0,91.15,453700.0,4049000.0,8.924399,0.100784,0.1,1992-05-11,1992-12-01
1992-11-06,600605.SH,55.08,54.83,58.0,213400.0,1185000.0,5.552952,0.100816,0.1,1992-05-13,1992-12-01
1992-11-06,600606.SH,55.35,54.4,57.25,129300.0,719000.0,5.560712,0.100465,0.1,1992-05-21,1992-12-01
1992-11-06,600608.SH,65.8,65.35,67.95,171200.0,1137000.0,6.641355,0.100932,0.1,1992-05-21,1992-12-01
1992-11-06,600651.SH,192.2,191.0,195.7,60400.0,1165000.0,19.288079,0.100354,0.1,1991-09-02,1992-12-01
1992-11-06,600653.SH,224.0,220.0,225.0,143600.0,3193000.0,22.235376,0.099265,0.1,1992-04-01,1992-12-01
1992-11-06,600654.SH,66.1,65.5,68.25,310000.0,2062000.0,6.651613,0.10063,0.1,1992-06-01,1992-12-01
1992-11-09,000017.SZ,16.1,15.9,16.55,26900.0,2171000.0,80.70632,5.012815,5.0,1992-04-01,1993-05-01
1992-11-09,600601.SH,60.6,59.85,64.9,352500.0,2163000.0,6.13617,0.101257,0.1,1991-07-01,1992-12-01
1992-11-09,600602.SH,475.03,460.9,491.75,1393100.0,6693000.0,4.804393,0.010114,0.01,1991-01-03,1992-12-01
1992-11-09,600603.SH,161.0,158.05,175.0,339800.0,5558000.0,16.35668,0.101594,0.1,1992-05-08,1992-12-01
1992-11-09,600604.SH,79.03,78.5,88.5,760100.0,6146000.0,8.085778,0.102313,0.1,1992-05-11,1992-12-01
1992-11-09,600605.SH,50.0,48.28,56.3,261000.0,1315000.0,5.038314,0.100766,0.1,1992-05-13,1992-12-01
1992-11-09,600606.SH,50.3,48.75,54.9,226000.0,1149000.0,5.084071,0.101075,0.1,1992-05-21,1992-12-01
1992-11-09,600608.SH,59.0,57.8,65.25,302700.0,1811000.0,5.982821,0.101404,0.1,1992-05-21,1992-12-01
1992-11-09,600651.SH,184.2,179.0,190.0,181800.0,3356000.0,18.459846,0.100216,0.1,1991-09-02,1992-12-01
1992-11-09,600653.SH,209.4,203.25,222.0,332100.0,7096000.0,21.367058,0.102039,0.1,1992-04-01,1992-12-01
1992-11-09,600654.SH,61.23,60.53,66.0,583300.0,3633000.0,6.228356,0.101721,0.1,1992-06-01,1992-12-01
1992-11-10,000017.SZ,15.95,15.9,16.4,22600.0,1820000.0,80.530973,5.048964,5.0,1992-04-01,1993-05-01
1992-11-10,600601.SH,60.2,54.55,61.0,686200.0,3961000.0,5.77237,0.095887,0.1,1991-07-01,1992-12-01
1992-11-10,600602.SH,453.0,448.0,476.5,1556600.0,7109000.0,4.567005,0.010082,0.01,1991-01-03,1992-12-01
1992-11-10,600603.SH,147.15,142.25,158.0,567900.0,8468000.0,14.911076,0.101332,0.1,1992-05-08,1992-12-01
1992-11-10,600604.SH,70.8,69.0,77.9,1010100.0,7379000.0,7.305217,0.103181,0.1,1992-05-11,1992-12-01
1992-11-10,600605.SH,45.5,42.5,48.0,317500.0,1462000.0,4.604724,0.101203,0.1,1992-05-13,1992-12-01
1992-11-10,600606.SH,46.73,45.5,50.0,244100.0,1155000.0,4.731667,0.101255,0.1,1992-05-21,1992-12-01
1992-11-10,600608.SH,54.75,52.5,59.45,345400.0,1907000.0,5.521135,0.100843,0.1,1992-05-21,1992-12-01
1992-11-10,600651.SH,167.0,160.3,181.0,217400.0,3711000.0,17.069917,0.102215,0.1,1991-09-02,1992-12-01
1992-11-10,600653.SH,189.5,185.05,206.5,529300.0,10280000.0,19.421878,0.10249,0.1,1992-04-01,1992-12-01
1992-11-10,600654.SH,60.5,53.0,61.43,1341700.0,7718000.0,5.752404,0.095081,0.1,1992-06-01,1992-12-01
1992-11-11,000017.SZ,15.5,15.0,16.0,40500.0,3126000.0,77.185185,4.979689,5.0,1992-04-01,1993-05-01
1992-11-11,600601.SH,60.5,57.4,61.2,387400.0,2307000.0,5.955085,0.098431,0.1,1991-07-01,1992-12-01
1992-11-11,600602.SH,469.0,445.0,469.0,869800.0,3964000.0,4.55737,0.009717,0.01,1991-01-03,1992-12-01
1992-11-11,600603.SH,148.0,140.0,150.03,342200.0,4974000.0,14.535359,0.098212,0.1,1992-05-08,1992-12-01
1992-11-11,600604.SH,72.4,67.03,73.28,890700.0,6332000.0,7.109015,0.098191,0.1,1992-05-11,1992-12-01
1992-11-11,600605.SH,46.65,43.8,48.0,284300.0,1304000.0,4.586704,0.098322,0.1,1992-05-13,1992-12-01
1992-11-11,600606.SH,47.75,44.78,51.1,225400.0,1060000.0,4.702751,0.098487,0.1,1992-05-21,1992-12-01
1992-11-11,600608.SH,56.25,50.1,57.1,406000.0,2203000.0,5.426108,0.096464,0.1,1992-05-21,1992-12-01
1992-11-11,600651.SH,170.0,162.55,171.3,129600.0,2167000.0,16.720679,0.098357,0.1,1991-09-02,1992-12-01
1992-11-11,600653.SH,190.6,183.0,193.0,317600.0,5996000.0,18.879093,0.099051,0.1,1992-04-01,1992-12-01
1992-11-11,600654.SH,60.4,57.88,61.1,741700.0,4408000.0,5.943104,0.098396,0.1,1992-06-01,1992-12-01
1992-11-12,000017.SZ,14.9,14.5,16.05,49600.0,3769000.0,75.987903,5.099859,5.0,1992-04-01,1993-05-01
1992-11-12,600601.SH,61.1,58.5,63.2,420400.0,2559000.0,6.08706,0.099625,0.1,1991-07-01,1992-12-01
1992-11-12,600602.SH,483.75,462.1,488.9,2243900.0,10761000.0,4.795668,0.009914,0.01,1991-01-03,1992-12-01
1992-11-12,600603.SH,151.03,145.0,153.1,441200.0,6608000.0,14.977335,0.099168,0.1,1992-05-08,1992-12-01
1992-11-12,600604.SH,73.5,70.55,74.75,810700.0,5922000.0,7.304798,0.099385,0.1,1992-05-11,1992-12-01
1992-11-12,600605.SH,48.03,46.0,48.95,437900.0,2087000.0,4.765928,0.099228,0.1,1992-05-13,1992-12-01
1992-11-12,600606.SH,49.35,46.05,54.0,313800.0,1522000.0,4.850223,0.098282,0.1,1992-05-21,1992-12-01
1992-11-12,600608.SH,57.0,53.0,107.05,417400.0,2361000.0,5.656445,0.099236,0.1,1992-05-21,1992-12-01
1992-11-12,600651.SH,175.0,167.05,175.25,160400.0,2774000.0,17.294264,0.098824,0.1,1991-09-02,1992-12-01
1992-11-12,600653.SH,194.7,188.35,197.5,350200.0,6776000.0,19.348943,0.099378,0.1,1992-04-01,1992-12-01
1992-11-12,600654.SH,61.25,58.55,63.5,581800.0,3545000.0,6.093159,0.09948,0.1,1992-06-01,1992-12-01
1992-11-13,000017.SZ,14.2,13.65,15.0,87400.0,6171000.0,70.606407,4.972282,5.0,1992-04-01,1993-05-01
1992-11-13,600601.SH,60.75,60.05,63.05,296600.0,1806000.0,6.089009,0.100231,0.1,1991-07-01,1992-12-01
1992-11-13,600602.SH,486.5,482.5,502.0,1628700.0,8010000.0,4.918033,0.010109,0.01,1991-01-03,1992-12-01
1992-11-13,600603.SH,151.5,150.0,160.0,380400.0,5798000.0,15.241851,0.100606,0.1,1992-05-08,1992-12-01
1992-11-13,600604.SH,73.08,72.2,75.9,642600.0,4719000.0,7.343604,0.100487,0.1,1992-05-11,1992-12-01
1992-11-13,600605.SH,47.8,47.0,50.43,294100.0,1436000.0,4.882693,0.102148,0.1,1992-05-13,1992-12-01
1992-11-13,600606.SH,48.45,46.28,50.5,232200.0,1142000.0,4.918174,0.10151,0.1,1992-05-21,1992-12-01
1992-11-13,600608.SH,55.95,54.75,58.75,259200.0,1462000.0,5.640432,0.100812,0.1,1992-05-21,1992-12-01
1992-11-13,600651.SH,174.2,173.75,179.5,142600.0,2524000.0,17.69986,0.101607,0.1,1991-09-02,1992-12-01
1992-11-13,600653.SH,194.7,192.45,199.0,259200.0,5082000.0,19.606481,0.100701,0.1,1992-04-01,1992-12-01
1992-11-13,600654.SH,60.8,60.5,63.75,397400.0,2451000.0,6.167589,0.101441,0.1,1992-06-01,1992-12-01
1992-11-16,000017.SZ,12.55,12.5,14.2,87300.0,5772000.0,66.116838,5.268274,5.0,1992-04-01,1993-05-01
1992-11-16,600601.SH,60.0,57.0,61.0,251900.0,1488000.0,5.907106,0.098452,0.1,1991-07-01,1992-12-01
1992-11-16,600602.SH,472.5,469.0,495.0,1005400.0,4797000.0,4.771235,0.010098,0.01,1991-01-03,1992-12-01
1992-11-16,600603.SH,145.4,144.55,152.25,165800.0,2438000.0,14.704463,0.101131,0.1,1992-05-08,1992-12-01
1992-11-16,600604.SH,69.78,68.75,73.75,526700.0,3710000.0,7.043858,0.100944,0.1,1992-05-11,1992-12-01
1992-11-16,600605.SH,46.5,45.15,47.2,222000.0,1016000.0,4.576577,0.098421,0.1,1992-05-13,1992-12-01
1992-11-16,600606.SH,46.65,45.5,48.0,115900.0,535000.0,4.616048,0.098951,0.1,1992-05-21,1992-12-01
1992-11-16,600608.SH,52.95,51.5,55.45,193800.0,1025000.0,5.288958,0.099886,0.1,1992-05-21,1992-12-01
1992-11-16,600651.SH,166.5,164.5,174.55,96500.0,1625000.0,16.839378,0.101137,0.1,1991-09-02,1992-12-01
1992-11-16,600653.SH,189.05,187.75,195.0,226200.0,4296000.0,18.992042,0.10046,0.1,1992-04-01,1992-12-01
1992-11-16,600654.SH,59.95,57.5,60.65,561400.0,3316000.0,5.906662,0.098526,0.1,1992-06-01,1992-12-01
1992-11-17,000017.SZ,12.45,11.3,12.75,133700.0,7992000.0,59.775617,4.801254,5.0,1992-04-01,1993-05-01
1992-11-17,600601.SH,58.6,57.0,60.0,225000.0,1316000.0,5.848889,0.09981,0.1,1991-07-01,1992-12-01
1992-11-17,600602.SH,465.5,457.0,467.5,925900.0,4299000.0,4.64305,0.009974,0.01,1991-01-03,1992-12-01
1992-11-17,600603.SH,141.0,138.05,144.0,410800.0,5781000.0,14.072541,0.099805,0.1,1992-05-08,1992-12-01
1992-11-17,600604.SH,67.5,65.8,69.25,652900.0,4415000.0,6.762138,0.10018,0.1,1992-05-11,1992-12-01
1992-11-17,600605.SH,44.65,42.0,45.85,196700.0,869000.0,4.417895,0.098945,0.1,1992-05-13,1992-12-01
